DATE,STATION,TMAX,TMIN,TMAX_F,TMIN_F
2014-01-23,USR0000CBAR,206.0,94.0,69.0,49.0
2014-01-24,USR0000CBAR,222.0,106.0,72.0,51.0
2014-01-25,USR0000CBAR,244.0,100.0,76.0,50.0
2014-01-26,USR0000CBAR,244.0,72.0,76.0,45.0
2014-01-27,USR0000CBAR,172.0,50.0,63.0,41.0
2014-01-28,USR0000CBAR,167.0,100.0,62.0,50.0
2014-01-29,USR0000CBAR,139.0,100.0,57.0,50.0
2014-01-30,USR0000CBAR,144.0,78.0,58.0,46.0
2014-01-31,USR0000CBAR,139.0,56.0,57.0,42.0
2014-02-01,USR0000CBAR,150.0,39.0,59.0,39.0
2014-02-02,USR0000CBAR,61.0,44.0,43.0,40.0
2014-02-03,USR0000CBAR,106.0,22.0,51.0,36.0
2014-02-04,USR0000CBAR,128.0,28.0,55.0,37.0
2014-02-05,USR0000CBAR,117.0,28.0,53.0,37.0
2014-02-06,USR0000CBAR,89.0,61.0,48.0,43.0
2014-02-07,USR0000CBAR,94.0,89.0,49.0,48.0
2014-02-10,USR0000CBAR,133.0,94.0,56.0,49.0
2014-02-11,USR0000CBAR,150.0,72.0,59.0,45.0
2014-02-12,USR0000CBAR,156.0,61.0,60.0,43.0
2014-02-13,USR0000CBAR,200.0,94.0,68.0,49.0
2014-02-14,USR0000CBAR,172.0,117.0,63.0,53.0
2014-02-15,USR0000CBAR,122.0,100.0,54.0,50.0
2014-02-16,USR0000CBAR,172.0,67.0,63.0,44.0
2014-02-17,USR0000CBAR,144.0,56.0,58.0,42.0
2014-02-18,USR0000CBAR,156.0,72.0,60.0,45.0
2014-02-19,USR0000CBAR,167.0,67.0,62.0,44.0
2014-02-20,USR0000CBAR,206.0,56.0,69.0,42.0
2014-02-21,USR0000CBAR,222.0,78.0,72.0,46.0
2014-02-22,USR0000CBAR,200.0,72.0,68.0,45.0
2014-02-23,USR0000CBAR,200.0,44.0,68.0,40.0
2014-02-24,USR0000CBAR,239.0,83.0,75.0,47.0
2014-02-25,USR0000CBAR,161.0,72.0,61.0,45.0
2014-02-26,USR0000CBAR,122.0,106.0,54.0,51.0
2014-02-27,USR0000CBAR,150.0,106.0,59.0,51.0
2014-02-28,USR0000CBAR,117.0,100.0,53.0,50.0
2014-03-01,USR0000CBAR,172.0,94.0,63.0,49.0
2014-03-02,USR0000CBAR,139.0,106.0,57.0,51.0
2014-03-03,USR0000CBAR,117.0,106.0,53.0,51.0
2014-03-04,USR0000CBAR,150.0,111.0,59.0,52.0
2014-03-05,USR0000CBAR,161.0,117.0,61.0,53.0
2014-03-06,USR0000CBAR,167.0,89.0,62.0,48.0
2014-03-07,USR0000CBAR,178.0,72.0,64.0,45.0
2014-03-08,USR0000CBAR,233.0,78.0,74.0,46.0
2014-03-09,USR0000CBAR,200.0,117.0,68.0,53.0
2014-03-10,USR0000CBAR,178.0,94.0,64.0,49.0
2014-03-11,USR0000CBAR,228.0,89.0,73.0,48.0
2014-03-12,USR0000CBAR,228.0,122.0,73.0,54.0
2014-03-13,USR0000CBAR,244.0,89.0,76.0,48.0
2014-03-14,USR0000CBAR,222.0,83.0,72.0,47.0
2014-03-15,USR0000CBAR,261.0,94.0,79.0,49.0
2014-03-16,USR0000CBAR,233.0,89.0,74.0,48.0
2014-03-17,USR0000CBAR,172.0,72.0,63.0,45.0
2014-03-18,USR0000CBAR,217.0,78.0,71.0,46.0
2014-03-19,USR0000CBAR,233.0,94.0,74.0,49.0
2014-03-20,USR0000CBAR,222.0,67.0,72.0,44.0
2014-03-21,USR0000CBAR,194.0,33.0,67.0,38.0
2014-03-22,USR0000CBAR,200.0,50.0,68.0,41.0
2014-03-23,USR0000CBAR,211.0,61.0,70.0,43.0
2014-03-24,USR0000CBAR,228.0,72.0,73.0,45.0
2014-03-25,USR0000CBAR,144.0,61.0,58.0,43.0
2014-03-26,USR0000CBAR,144.0,94.0,58.0,49.0
2014-03-27,USR0000CBAR,150.0,89.0,59.0,48.0
2014-03-28,USR0000CBAR,156.0,117.0,60.0,53.0
2014-03-29,USR0000CBAR,122.0,89.0,54.0,48.0
2014-03-30,USR0000CBAR,139.0,61.0,57.0,43.0
2014-03-31,USR0000CBAR,106.0,67.0,51.0,44.0
2014-04-01,USR0000CBAR,122.0,61.0,54.0,43.0
2014-04-02,USR0000CBAR,144.0,56.0,58.0,42.0
2014-04-03,USR0000CBAR,167.0,61.0,62.0,43.0
2014-04-04,USR0000CBAR,117.0,83.0,53.0,47.0
2014-04-05,USR0000CBAR,156.0,72.0,60.0,45.0
2014-04-06,USR0000CBAR,239.0,83.0,75.0,47.0
2014-04-07,USR0000CBAR,283.0,139.0,83.0,57.0
2014-04-08,USR0000CBAR,278.0,94.0,82.0,49.0
2014-04-09,USR0000CBAR,217.0,67.0,71.0,44.0
2014-04-10,USR0000CBAR,267.0,61.0,80.0,43.0
2014-04-11,USR0000CBAR,206.0,72.0,69.0,45.0
2014-04-12,USR0000CBAR,178.0,89.0,64.0,48.0
2014-04-13,USR0000CBAR,206.0,89.0,69.0,48.0
2014-04-14,USR0000CBAR,239.0,89.0,75.0,48.0
2014-04-15,USR0000CBAR,206.0,78.0,69.0,46.0
2014-04-16,USR0000CBAR,228.0,83.0,73.0,47.0
2014-04-17,USR0000CBAR,183.0,89.0,65.0,48.0
2014-04-18,USR0000CBAR,194.0,67.0,67.0,44.0
2014-04-19,USR0000CBAR,172.0,78.0,63.0,46.0
2014-04-20,USR0000CBAR,250.0,89.0,77.0,48.0
2014-04-21,USR0000CBAR,206.0,78.0,69.0,46.0
2014-04-22,USR0000CBAR,133.0,78.0,56.0,46.0
2014-04-23,USR0000CBAR,150.0,72.0,59.0,45.0
2014-04-24,USR0000CBAR,178.0,106.0,64.0,51.0
2014-04-25,USR0000CBAR,122.0,72.0,54.0,45.0
2014-04-26,USR0000CBAR,133.0,61.0,56.0,43.0
2014-04-27,USR0000CBAR,156.0,83.0,60.0,47.0
2014-04-28,USR0000CBAR,200.0,78.0,68.0,46.0
2014-04-29,USR0000CBAR,289.0,133.0,84.0,56.0
2014-04-30,USR0000CBAR,311.0,172.0,88.0,63.0
2014-05-01,USR0000CBAR,322.0,161.0,90.0,61.0
2014-05-02,USR0000CBAR,256.0,100.0,78.0,50.0
2014-05-03,USR0000CBAR,172.0,94.0,63.0,49.0
2014-05-04,USR0000CBAR,167.0,106.0,62.0,51.0
2014-05-05,USR0000CBAR,161.0,89.0,61.0,48.0
2014-05-06,USR0000CBAR,172.0,78.0,63.0,46.0
2014-05-07,USR0000CBAR,172.0,67.0,63.0,44.0
2014-05-08,USR0000CBAR,144.0,89.0,58.0,48.0
2014-05-09,USR0000CBAR,156.0,89.0,60.0,48.0
2014-05-10,USR0000CBAR,156.0,83.0,60.0,47.0
2014-05-11,USR0000CBAR,217.0,83.0,71.0,47.0
2014-05-12,USR0000CBAR,289.0,128.0,84.0,55.0
2014-05-13,USR0000CBAR,344.0,167.0,94.0,62.0
2014-05-14,USR0000CBAR,333.0,178.0,92.0,64.0
2014-05-15,USR0000CBAR,283.0,94.0,83.0,49.0
2014-05-16,USR0000CBAR,211.0,94.0,70.0,49.0
2014-05-17,USR0000CBAR,167.0,100.0,62.0,50.0
2014-05-18,USR0000CBAR,172.0,106.0,63.0,51.0
2014-05-19,USR0000CBAR,178.0,100.0,64.0,50.0
2014-05-20,USR0000CBAR,217.0,100.0,71.0,50.0
2014-05-21,USR0000CBAR,244.0,94.0,76.0,49.0
2014-05-22,USR0000CBAR,239.0,94.0,75.0,49.0
2014-05-23,USR0000CBAR,250.0,100.0,77.0,50.0
2014-05-24,USR0000CBAR,211.0,100.0,70.0,50.0
2014-05-25,USR0000CBAR,228.0,100.0,73.0,50.0
2014-05-26,USR0000CBAR,228.0,94.0,73.0,49.0
2014-05-27,USR0000CBAR,194.0,83.0,67.0,47.0
2014-05-28,USR0000CBAR,194.0,89.0,67.0,48.0
2014-05-29,USR0000CBAR,267.0,78.0,80.0,46.0
2014-05-30,USR0000CBAR,183.0,67.0,65.0,44.0
2014-05-31,USR0000CBAR,250.0,78.0,77.0,46.0
2014-06-01,USR0000CBAR,256.0,67.0,78.0,44.0
2014-06-02,USR0000CBAR,161.0,78.0,61.0,46.0
2014-06-03,USR0000CBAR,222.0,83.0,72.0,47.0
2014-06-04,USR0000CBAR,294.0,83.0,85.0,47.0
2014-06-05,USR0000CBAR,267.0,78.0,80.0,46.0
2014-06-06,USR0000CBAR,233.0,89.0,74.0,48.0
2014-06-07,USR0000CBAR,289.0,78.0,84.0,46.0
2014-06-08,USR0000CBAR,344.0,128.0,94.0,55.0
2014-06-09,USR0000CBAR,328.0,150.0,91.0,59.0
2014-06-10,USR0000CBAR,256.0,117.0,78.0,53.0
2014-06-11,USR0000CBAR,178.0,94.0,64.0,49.0
2014-06-12,USR0000CBAR,189.0,94.0,66.0,49.0
2014-06-13,USR0000CBAR,222.0,94.0,72.0,49.0
2014-06-14,USR0000CBAR,289.0,94.0,84.0,49.0
2014-06-15,USR0000CBAR,228.0,89.0,73.0,48.0
2014-06-16,USR0000CBAR,167.0,89.0,62.0,48.0
2014-06-17,USR0000CBAR,239.0,72.0,75.0,45.0
2014-06-18,USR0000CBAR,294.0,89.0,85.0,48.0
2014-06-19,USR0000CBAR,272.0,78.0,81.0,46.0
2014-06-20,USR0000CBAR,233.0,100.0,74.0,50.0
2014-06-21,USR0000CBAR,206.0,94.0,69.0,49.0
2014-06-22,USR0000CBAR,233.0,83.0,74.0,47.0
2014-06-23,USR0000CBAR,239.0,83.0,75.0,47.0
2014-06-24,USR0000CBAR,189.0,117.0,66.0,53.0
2014-06-25,USR0000CBAR,183.0,111.0,65.0,52.0
2014-06-26,USR0000CBAR,211.0,122.0,70.0,54.0
2014-06-27,USR0000CBAR,222.0,122.0,72.0,54.0
2014-06-28,USR0000CBAR,233.0,111.0,74.0,52.0
2014-06-29,USR0000CBAR,289.0,111.0,84.0,52.0
2014-06-30,USR0000CBAR,356.0,156.0,96.0,60.0
2014-07-01,USR0000CBAR,228.0,111.0,73.0,52.0
2014-07-02,USR0000CBAR,272.0,117.0,81.0,53.0
2014-07-03,USR0000CBAR,278.0,100.0,82.0,50.0
2014-07-04,USR0000CBAR,267.0,89.0,80.0,48.0
2014-07-05,USR0000CBAR,300.0,89.0,86.0,48.0
2014-07-06,USR0000CBAR,283.0,72.0,83.0,45.0
2014-07-07,USR0000CBAR,300.0,89.0,86.0,48.0
2014-07-08,USR0000CBAR,272.0,111.0,81.0,52.0
2014-07-09,USR0000CBAR,211.0,106.0,70.0,51.0
2014-07-10,USR0000CBAR,178.0,122.0,64.0,54.0
2014-07-11,USR0000CBAR,206.0,122.0,69.0,54.0
2014-07-12,USR0000CBAR,217.0,117.0,71.0,53.0
2014-07-13,USR0000CBAR,267.0,111.0,80.0,52.0
2014-07-14,USR0000CBAR,317.0,150.0,89.0,59.0
2014-07-15,USR0000CBAR,239.0,150.0,75.0,59.0
2014-07-16,USR0000CBAR,211.0,133.0,70.0,56.0
2014-07-17,USR0000CBAR,217.0,133.0,71.0,56.0
2014-07-18,USR0000CBAR,233.0,133.0,74.0,56.0
2014-07-19,USR0000CBAR,261.0,133.0,79.0,56.0
2014-07-20,USR0000CBAR,228.0,128.0,73.0,55.0
2014-07-21,USR0000CBAR,206.0,144.0,69.0,58.0
2014-07-22,USR0000CBAR,233.0,139.0,74.0,57.0
2014-07-23,USR0000CBAR,250.0,139.0,77.0,57.0
2014-07-24,USR0000CBAR,311.0,122.0,88.0,54.0
2014-07-25,USR0000CBAR,356.0,172.0,96.0,63.0
2014-07-26,USR0000CBAR,333.0,133.0,92.0,56.0
2014-07-27,USR0000CBAR,333.0,122.0,92.0,54.0
2014-07-28,USR0000CBAR,300.0,117.0,86.0,53.0
2014-07-29,USR0000CBAR,306.0,117.0,87.0,53.0
2014-07-30,USR0000CBAR,300.0,117.0,86.0,53.0
2014-07-31,USR0000CBAR,300.0,111.0,86.0,52.0
2014-08-01,USR0000CBAR,300.0,117.0,86.0,53.0
2014-08-02,USR0000CBAR,211.0,117.0,70.0,53.0
2014-08-03,USR0000CBAR,233.0,122.0,74.0,54.0
2014-08-04,USR0000CBAR,244.0,117.0,76.0,53.0
2014-08-05,USR0000CBAR,200.0,133.0,68.0,56.0
2014-08-06,USR0000CBAR,289.0,128.0,84.0,55.0
2014-08-07,USR0000CBAR,272.0,117.0,81.0,53.0
2014-08-08,USR0000CBAR,294.0,106.0,85.0,51.0
2014-08-09,USR0000CBAR,239.0,111.0,75.0,52.0
2014-08-10,USR0000CBAR,233.0,117.0,74.0,53.0
2014-08-11,USR0000CBAR,294.0,128.0,85.0,55.0
2014-08-12,USR0000CBAR,228.0,133.0,73.0,56.0
2014-08-13,USR0000CBAR,239.0,122.0,75.0,54.0
2014-08-14,USR0000CBAR,278.0,100.0,82.0,50.0
2014-08-15,USR0000CBAR,294.0,100.0,85.0,50.0
2014-08-16,USR0000CBAR,306.0,111.0,87.0,52.0
2014-08-17,USR0000CBAR,278.0,117.0,82.0,53.0
2014-08-18,USR0000CBAR,233.0,122.0,74.0,54.0
2014-08-19,USR0000CBAR,194.0,133.0,67.0,56.0
2014-08-20,USR0000CBAR,178.0,133.0,64.0,56.0
2014-08-21,USR0000CBAR,283.0,133.0,83.0,56.0
2014-08-22,USR0000CBAR,250.0,128.0,77.0,55.0
2014-08-23,USR0000CBAR,256.0,122.0,78.0,54.0
2014-08-24,USR0000CBAR,239.0,128.0,75.0,55.0
2014-08-25,USR0000CBAR,211.0,133.0,70.0,56.0
2014-08-26,USR0000CBAR,250.0,133.0,77.0,56.0
2014-08-27,USR0000CBAR,278.0,122.0,82.0,54.0
2014-08-28,USR0000CBAR,283.0,122.0,83.0,54.0
2014-08-29,USR0000CBAR,272.0,128.0,81.0,55.0
2014-08-30,USR0000CBAR,250.0,128.0,77.0,55.0
2014-08-31,USR0000CBAR,261.0,133.0,79.0,56.0
2014-09-01,USR0000CBAR,322.0,133.0,90.0,56.0
2014-09-02,USR0000CBAR,222.0,117.0,72.0,53.0
2014-09-03,USR0000CBAR,261.0,122.0,79.0,54.0
2014-09-04,USR0000CBAR,250.0,117.0,77.0,53.0
2014-09-05,USR0000CBAR,261.0,117.0,79.0,53.0
2014-09-06,USR0000CBAR,261.0,122.0,79.0,54.0
2014-09-07,USR0000CBAR,233.0,117.0,74.0,53.0
2014-09-08,USR0000CBAR,189.0,111.0,66.0,52.0
2014-09-09,USR0000CBAR,261.0,111.0,79.0,52.0
2014-09-10,USR0000CBAR,350.0,117.0,95.0,53.0
2014-09-11,USR0000CBAR,328.0,122.0,91.0,54.0
2014-09-12,USR0000CBAR,311.0,106.0,88.0,51.0
2014-09-13,USR0000CBAR,300.0,117.0,86.0,53.0
2014-09-14,USR0000CBAR,278.0,117.0,82.0,53.0
2014-09-15,USR0000CBAR,256.0,128.0,78.0,55.0
2014-09-16,USR0000CBAR,278.0,133.0,82.0,56.0
2014-09-17,USR0000CBAR,261.0,139.0,79.0,57.0
2014-09-18,USR0000CBAR,222.0,144.0,72.0,58.0
2014-09-19,USR0000CBAR,250.0,139.0,77.0,57.0
2014-09-20,USR0000CBAR,244.0,150.0,76.0,59.0
2014-09-21,USR0000CBAR,206.0,150.0,69.0,59.0
2014-09-22,USR0000CBAR,250.0,139.0,77.0,57.0
2014-09-23,USR0000CBAR,250.0,139.0,77.0,57.0
2014-09-24,USR0000CBAR,228.0,144.0,73.0,58.0
2014-09-25,USR0000CBAR,211.0,133.0,70.0,56.0
2014-09-26,USR0000CBAR,217.0,128.0,71.0,55.0
2014-09-27,USR0000CBAR,239.0,128.0,75.0,55.0
2014-09-28,USR0000CBAR,239.0,111.0,75.0,52.0
2014-09-29,USR0000CBAR,233.0,117.0,74.0,53.0
2014-09-30,USR0000CBAR,256.0,128.0,78.0,55.0
2014-10-01,USR0000CBAR,300.0,144.0,86.0,58.0
2014-10-02,USR0000CBAR,322.0,183.0,90.0,65.0
2014-10-03,USR0000CBAR,361.0,194.0,97.0,67.0
2014-10-04,USR0000CBAR,350.0,189.0,95.0,66.0
2014-10-05,USR0000CBAR,361.0,172.0,97.0,63.0
2014-10-06,USR0000CBAR,333.0,111.0,92.0,52.0
2014-10-07,USR0000CBAR,283.0,94.0,83.0,49.0
2014-10-08,USR0000CBAR,317.0,122.0,89.0,54.0
2014-10-09,USR0000CBAR,228.0,106.0,73.0,51.0
2014-10-10,USR0000CBAR,244.0,111.0,76.0,52.0
2014-10-11,USR0000CBAR,278.0,100.0,82.0,50.0
2014-10-12,USR0000CBAR,333.0,167.0,92.0,62.0
2014-10-13,USR0000CBAR,311.0,133.0,88.0,56.0
2014-10-14,USR0000CBAR,156.0,139.0,60.0,57.0
2014-10-15,USR0000CBAR,194.0,117.0,67.0,53.0
2014-10-16,USR0000CBAR,217.0,106.0,71.0,51.0
2014-10-17,USR0000CBAR,217.0,111.0,71.0,52.0
2014-10-18,USR0000CBAR,261.0,133.0,79.0,56.0
2014-10-19,USR0000CBAR,244.0,128.0,76.0,55.0
2014-10-20,USR0000CBAR,200.0,122.0,68.0,54.0
2014-10-21,USR0000CBAR,211.0,100.0,70.0,50.0
2014-10-22,USR0000CBAR,222.0,106.0,72.0,51.0
2014-10-23,USR0000CBAR,222.0,133.0,72.0,56.0
2014-10-24,USR0000CBAR,217.0,122.0,71.0,54.0
2014-10-25,USR0000CBAR,189.0,122.0,66.0,54.0
2014-10-26,USR0000CBAR,189.0,100.0,66.0,50.0
2014-10-27,USR0000CBAR,189.0,83.0,66.0,47.0
2014-10-28,USR0000CBAR,233.0,111.0,74.0,52.0
2014-10-29,USR0000CBAR,289.0,133.0,84.0,56.0
2014-10-30,USR0000CBAR,244.0,144.0,76.0,58.0
2014-10-31,USR0000CBAR,144.0,106.0,58.0,51.0
2014-11-01,USR0000CBAR,167.0,94.0,62.0,49.0
2014-11-02,USR0000CBAR,194.0,83.0,67.0,47.0
2014-11-03,USR0000CBAR,211.0,100.0,70.0,50.0
2014-11-04,USR0000CBAR,222.0,89.0,72.0,48.0
2014-11-05,USR0000CBAR,244.0,133.0,76.0,56.0
2014-11-06,USR0000CBAR,239.0,111.0,75.0,52.0
2014-11-07,USR0000CBAR,217.0,117.0,71.0,53.0
2014-11-08,USR0000CBAR,283.0,122.0,83.0,54.0
2014-11-09,USR0000CBAR,256.0,111.0,78.0,52.0
2014-11-10,USR0000CBAR,250.0,111.0,77.0,52.0
2014-11-11,USR0000CBAR,172.0,117.0,63.0,53.0
2014-11-12,USR0000CBAR,183.0,111.0,65.0,52.0
2014-11-13,USR0000CBAR,178.0,128.0,64.0,55.0
2014-11-14,USR0000CBAR,178.0,111.0,64.0,52.0
2014-11-15,USR0000CBAR,183.0,100.0,65.0,50.0
2014-11-16,USR0000CBAR,167.0,94.0,62.0,49.0
2014-11-17,USR0000CBAR,183.0,72.0,65.0,45.0
2014-11-18,USR0000CBAR,167.0,94.0,62.0,49.0
2014-11-19,USR0000CBAR,133.0,89.0,56.0,48.0
2014-11-20,USR0000CBAR,117.0,106.0,53.0,51.0
2014-11-21,USR0000CBAR,156.0,89.0,60.0,48.0
2014-11-22,USR0000CBAR,156.0,89.0,60.0,48.0
2014-11-23,USR0000CBAR,183.0,78.0,65.0,46.0
2014-11-24,USR0000CBAR,200.0,72.0,68.0,45.0
2014-11-25,USR0000CBAR,183.0,100.0,65.0,50.0
2014-11-26,USR0000CBAR,189.0,106.0,66.0,51.0
2014-11-27,USR0000CBAR,217.0,83.0,71.0,47.0
2014-11-28,USR0000CBAR,172.0,67.0,63.0,44.0
2014-11-29,USR0000CBAR,139.0,133.0,57.0,56.0
2014-11-30,USR0000CBAR,144.0,106.0,58.0,51.0
2014-12-01,USR0000CBAR,133.0,117.0,56.0,53.0
2014-12-02,USR0000CBAR,139.0,117.0,57.0,53.0
2014-12-03,USR0000CBAR,150.0,139.0,59.0,57.0
2014-12-04,USR0000CBAR,156.0,128.0,60.0,55.0
2014-12-05,USR0000CBAR,150.0,133.0,59.0,56.0
2014-12-06,USR0000CBAR,172.0,122.0,63.0,54.0
2014-12-18,USR0000CBAR,128.0,106.0,55.0,51.0
2014-12-19,USR0000CBAR,128.0,100.0,55.0,50.0
2014-12-20,USR0000CBAR,139.0,94.0,57.0,49.0
2014-12-21,USR0000CBAR,144.0,128.0,58.0,55.0
2014-12-22,USR0000CBAR,172.0,117.0,63.0,53.0
2014-12-23,USR0000CBAR,206.0,89.0,69.0,48.0
2014-12-24,USR0000CBAR,128.0,67.0,55.0,44.0
2014-12-25,USR0000CBAR,139.0,44.0,57.0,40.0
2014-12-26,USR0000CBAR,156.0,50.0,60.0,41.0
2014-12-27,USR0000CBAR,144.0,44.0,58.0,40.0
2014-12-28,USR0000CBAR,139.0,44.0,57.0,40.0
2014-12-29,USR0000CBAR,117.0,39.0,53.0,39.0
2014-12-30,USR0000CBAR,122.0,28.0,54.0,37.0
2014-12-31,USR0000CBAR,167.0,44.0,62.0,40.0
2015-01-01,USR0000CBAR,117.0,28.0,53.0,37.0
2015-01-02,USR0000CBAR,128.0,28.0,55.0,37.0
2015-01-03,USR0000CBAR,156.0,39.0,60.0,39.0
2015-01-04,USR0000CBAR,128.0,50.0,55.0,41.0
2015-01-05,USR0000CBAR,144.0,72.0,58.0,45.0
2015-01-06,USR0000CBAR,172.0,83.0,63.0,47.0
2015-01-07,USR0000CBAR,200.0,106.0,68.0,51.0
2015-01-08,USR0000CBAR,167.0,117.0,62.0,53.0
2015-01-09,USR0000CBAR,206.0,100.0,69.0,50.0
2015-01-10,USR0000CBAR,167.0,72.0,62.0,45.0
2015-01-11,USR0000CBAR,156.0,61.0,60.0,43.0
2015-01-12,USR0000CBAR,189.0,89.0,66.0,48.0
2015-01-13,USR0000CBAR,189.0,89.0,66.0,48.0
2015-01-14,USR0000CBAR,139.0,72.0,57.0,45.0
2015-01-15,USR0000CBAR,133.0,72.0,56.0,45.0
2015-01-16,USR0000CBAR,139.0,78.0,57.0,46.0
2015-01-17,USR0000CBAR,183.0,89.0,65.0,48.0
2015-01-18,USR0000CBAR,178.0,111.0,64.0,52.0
2015-01-19,USR0000CBAR,172.0,83.0,63.0,47.0
2015-01-20,USR0000CBAR,172.0,72.0,63.0,45.0
2015-01-21,USR0000CBAR,189.0,67.0,66.0,44.0
2015-01-22,USR0000CBAR,144.0,61.0,58.0,43.0
2015-01-23,USR0000CBAR,217.0,72.0,71.0,45.0
2015-01-24,USR0000CBAR,211.0,78.0,70.0,46.0
2015-01-25,USR0000CBAR,194.0,50.0,67.0,41.0
2015-01-26,USR0000CBAR,189.0,94.0,66.0,49.0
2015-01-27,USR0000CBAR,161.0,111.0,61.0,52.0
2015-01-28,USR0000CBAR,200.0,94.0,68.0,49.0
2015-01-29,USR0000CBAR,211.0,89.0,70.0,48.0
2015-01-30,USR0000CBAR,206.0,72.0,69.0,45.0
2015-01-31,USR0000CBAR,244.0,111.0,76.0,52.0
2015-02-01,USR0000CBAR,206.0,83.0,69.0,47.0
2015-02-02,USR0000CBAR,217.0,100.0,71.0,50.0
2015-02-03,USR0000CBAR,211.0,106.0,70.0,51.0
2015-02-04,USR0000CBAR,183.0,106.0,65.0,51.0
2015-02-05,USR0000CBAR,139.0,111.0,57.0,52.0
2015-02-06,USR0000CBAR,150.0,128.0,59.0,55.0
2015-02-07,USR0000CBAR,189.0,128.0,66.0,55.0
2015-02-08,USR0000CBAR,150.0,128.0,59.0,55.0
2015-02-09,USR0000CBAR,172.0,89.0,63.0,48.0
2015-02-10,USR0000CBAR,183.0,67.0,65.0,44.0
2015-02-11,USR0000CBAR,189.0,83.0,66.0,47.0
2015-02-12,USR0000CBAR,217.0,106.0,71.0,51.0
2015-02-13,USR0000CBAR,228.0,122.0,73.0,54.0
2015-02-14,USR0000CBAR,244.0,111.0,76.0,52.0
2015-02-15,USR0000CBAR,250.0,128.0,77.0,55.0
2015-02-16,USR0000CBAR,228.0,94.0,73.0,49.0
2015-02-17,USR0000CBAR,117.0,94.0,53.0,49.0
2015-02-18,USR0000CBAR,172.0,100.0,63.0,50.0
2015-02-19,USR0000CBAR,189.0,83.0,66.0,47.0
2015-02-20,USR0000CBAR,222.0,78.0,72.0,46.0
2015-02-21,USR0000CBAR,222.0,83.0,72.0,47.0
2015-02-22,USR0000CBAR,178.0,56.0,64.0,42.0
2015-02-23,USR0000CBAR,172.0,78.0,63.0,46.0
2015-02-24,USR0000CBAR,194.0,78.0,67.0,46.0
2015-02-25,USR0000CBAR,194.0,67.0,67.0,44.0
2015-02-26,USR0000CBAR,178.0,89.0,64.0,48.0
2015-02-27,USR0000CBAR,139.0,83.0,57.0,47.0
2015-02-28,USR0000CBAR,161.0,72.0,61.0,45.0
2015-03-01,USR0000CBAR,178.0,72.0,64.0,45.0
2015-03-02,USR0000CBAR,161.0,78.0,61.0,46.0
2015-03-03,USR0000CBAR,178.0,67.0,64.0,44.0
2015-03-04,USR0000CBAR,200.0,67.0,68.0,44.0
2015-03-05,USR0000CBAR,211.0,89.0,70.0,48.0
2015-03-06,USR0000CBAR,222.0,83.0,72.0,47.0
2015-03-07,USR0000CBAR,261.0,78.0,79.0,46.0
2015-03-08,USR0000CBAR,222.0,61.0,72.0,43.0
2015-03-09,USR0000CBAR,206.0,72.0,69.0,45.0
2015-03-10,USR0000CBAR,194.0,50.0,67.0,41.0
2015-03-11,USR0000CBAR,167.0,100.0,62.0,50.0
2015-03-12,USR0000CBAR,217.0,94.0,71.0,49.0
2015-03-13,USR0000CBAR,250.0,100.0,77.0,50.0
2015-03-14,USR0000CBAR,278.0,122.0,82.0,54.0
2015-03-15,USR0000CBAR,206.0,122.0,69.0,54.0
2015-03-16,USR0000CBAR,178.0,106.0,64.0,51.0
2015-03-17,USR0000CBAR,172.0,89.0,63.0,48.0
2015-03-18,USR0000CBAR,217.0,83.0,71.0,47.0
2015-03-19,USR0000CBAR,256.0,94.0,78.0,49.0
2015-03-20,USR0000CBAR,206.0,94.0,69.0,49.0
2015-03-21,USR0000CBAR,211.0,117.0,70.0,53.0
2015-03-22,USR0000CBAR,167.0,117.0,62.0,53.0
2015-03-23,USR0000CBAR,156.0,89.0,60.0,48.0
2015-03-24,USR0000CBAR,172.0,83.0,63.0,47.0
2015-03-25,USR0000CBAR,217.0,94.0,71.0,49.0
2015-03-26,USR0000CBAR,278.0,106.0,82.0,51.0
2015-03-27,USR0000CBAR,161.0,78.0,61.0,46.0
2015-03-28,USR0000CBAR,233.0,83.0,74.0,47.0
2015-03-29,USR0000CBAR,244.0,78.0,76.0,46.0
2015-03-30,USR0000CBAR,194.0,89.0,67.0,48.0
2015-03-31,USR0000CBAR,156.0,78.0,60.0,46.0
2015-04-01,USR0000CBAR,139.0,72.0,57.0,45.0
2015-04-02,USR0000CBAR,194.0,50.0,67.0,41.0
2015-04-03,USR0000CBAR,200.0,72.0,68.0,45.0
2015-04-04,USR0000CBAR,144.0,72.0,58.0,45.0
2015-04-05,USR0000CBAR,139.0,56.0,57.0,42.0
2015-04-06,USR0000CBAR,139.0,50.0,57.0,41.0
2015-04-07,USR0000CBAR,122.0,72.0,54.0,45.0
2015-04-08,USR0000CBAR,156.0,61.0,60.0,43.0
2015-04-09,USR0000CBAR,189.0,56.0,66.0,42.0
2015-04-10,USR0000CBAR,194.0,67.0,67.0,44.0
2015-04-11,USR0000CBAR,178.0,78.0,64.0,46.0
2015-04-12,USR0000CBAR,228.0,78.0,73.0,46.0
2015-04-13,USR0000CBAR,156.0,72.0,60.0,45.0
2015-04-14,USR0000CBAR,144.0,56.0,58.0,42.0
2015-04-15,USR0000CBAR,211.0,61.0,70.0,43.0
2015-04-16,USR0000CBAR,250.0,139.0,77.0,57.0
